Ship_id,Order_ID,Ship_Mode,Ship_Date
SHP_2393,26244,REGULAR AIR,5-8-10
SHP_5562,51266,EXPRESS AIR,27-3-09
SHP_5502,16935,EXPRESS AIR,17-12-12
SHP_5501,16935,REGULAR AIR,16-12-12
SHP_5514,25120,REGULAR AIR,7-2-09
SHP_5513,25120,REGULAR AIR,5-2-09
SHP_5561,51266,REGULAR AIR,26-3-09
SHP_5560,51266,REGULAR AIR,25-3-09
SHP_5559,51266,REGULAR AIR,27-3-09
SHP_5512,25120,REGULAR AIR,6-2-09
SHP_5505,20292,REGULAR AIR,8-11-12
SHP_5556,50145,REGULAR AIR,26-2-11
SHP_5499,16128,REGULAR AIR,8-5-11
SHP_5555,50145,REGULAR AIR,27-2-11
SHP_5545,45410,REGULAR AIR,24-8-09
SHP_5486,10528,EXPRESS AIR,15-9-09
SHP_5506,20292,REGULAR AIR,9-11-12
SHP_1216,3361,REGULAR AIR,23-8-12
SHP_1295,25825,REGULAR AIR,19-7-12
SHP_1215,3361,REGULAR AIR,22-8-12
SHP_1294,25825,REGULAR AIR,22-7-12
SHP_1253,12389,REGULAR AIR,5-8-09
SHP_1252,12389,REGULAR AIR,6-8-09
SHP_3175,47012,EXPRESS AIR,17-5-10
SHP_6685,55494,REGULAR AIR,26-6-12
SHP_6712,57476,REGULAR AIR,18-3-09
SHP_6711,57476,DELIVERY TRUCK,17-3-09
SHP_6684,55494,EXPRESS AIR,27-6-12
SHP_6456,36033,EXPRESS AIR,19-12-09
SHP_2439,40258,REGULAR AIR,10-4-09
SHP_2347,8033,REGULAR AIR,25-4-12
SHP_2438,40258,REGULAR AIR,11-4-09
SHP_2448,45632,REGULAR AIR,11-5-10
SHP_2356,10434,DELIVERY TRUCK,24-12-09
SHP_2365,13895,REGULAR AIR,20-11-10
SHP_2976,52291,REGULAR AIR,31-10-09
SHP_2977,52291,REGULAR AIR,30-10-09
SHP_2842,4708,REGULAR AIR,2-10-09
SHP_2858,9347,REGULAR AIR,18-8-12
SHP_2845,5414,EXPRESS AIR,25-3-10
SHP_4687,33537,REGULAR AIR,15-8-10
SHP_4688,33537,REGULAR AIR,14-8-10
SHP_4587,20166,REGULAR AIR,8-3-09
SHP_4779,46147,DELIVERY TRUCK,17-1-11
SHP_4802,49123,REGULAR AIR,26-2-09
SHP_4802,49123,REGULAR AIR,26-2-09
SHP_4777,46147,REGULAR AIR,17-1-11
SHP_4778,46147,EXPRESS AIR,17-1-11
SHP_3788,43874,REGULAR AIR,11-6-12
SHP_3573,9926,REGULAR AIR,13-10-09
SHP_3737,38117,REGULAR AIR,25-4-10
SHP_2275,54183,REGULAR AIR,16-4-12
SHP_2131,37828,REGULAR AIR,22-4-11
SHP_2104,35110,REGULAR AIR,19-10-11
SHP_2001,22950,REGULAR AIR,28-12-11
SHP_2130,37828,REGULAR AIR,25-4-11
SHP_2274,54183,EXPRESS AIR,17-4-12
SHP_2105,35110,REGULAR AIR,20-10-11
SHP_1313,31297,REGULAR AIR,25-8-12
SHP_1302,28480,REGULAR AIR,16-3-09
SHP_1314,31297,REGULAR AIR,27-8-12
SHP_6960,34311,REGULAR AIR,6-9-09
SHP_6964,35173,REGULAR AIR,15-3-12
SHP_6963,35173,DELIVERY TRUCK,15-3-12
SHP_6961,34311,REGULAR AIR,7-9-09
SHP_402,52193,REGULAR AIR,7-3-10
SHP_401,52193,EXPRESS AIR,7-3-10
SHP_321,37860,REGULAR AIR,29-8-10
SHP_203,25634,EXPRESS AIR,30-7-10
SHP_202,25634,REGULAR AIR,1-8-10
SHP_994,13606,REGULAR AIR,28-4-09
SHP_944,3685,REGULAR AIR,17-1-12
SHP_979,10819,REGULAR AIR,24-8-10
SHP_981,10944,REGULAR AIR,14-11-11
SHP_1102,33287,DELIVERY TRUCK,25-4-11
SHP_936,962,DELIVERY TRUCK,7-5-09
SHP_951,4294,REGULAR AIR,16-8-12
SHP_935,962,REGULAR AIR,7-5-09
SHP_7140,36608,REGULAR AIR,2-10-11
SHP_7130,28773,REGULAR AIR,17-2-11
SHP_7143,38944,REGULAR AIR,21-4-10
SHP_7147,39425,REGULAR AIR,18-8-12
SHP_7145,38944,REGULAR AIR,22-4-10
SHP_7104,6150,REGULAR AIR,2-10-12
SHP_7163,51269,REGULAR AIR,13-1-12
SHP_7163,51269,REGULAR AIR,13-1-12
SHP_7141,36608,REGULAR AIR,5-10-11
SHP_7144,38944,DELIVERY TRUCK,21-4-10
SHP_7123,22818,DELIVERY TRUCK,24-5-09
SHP_7124,22818,REGULAR AIR,26-5-09
SHP_3073,12868,REGULAR AIR,2-3-11
SHP_6215,14630,REGULAR AIR,16-10-12
SHP_408,52929,REGULAR AIR,9-4-11
SHP_408,52929,REGULAR AIR,9-4-11
SHP_408,52929,REGULAR AIR,9-4-11
SHP_119,13795,EXPRESS AIR,13-4-11
SHP_120,13795,REGULAR AIR,11-4-11
SHP_407,52929,EXPRESS AIR,9-4-11
SHP_151,17286,DELIVERY TRUCK,22-9-10
SHP_118,13795,REGULAR AIR,13-4-11
SHP_314,36646,EXPRESS AIR,9-6-10
SHP_152,17409,REGULAR AIR,19-8-10
SHP_316,37253,REGULAR AIR,1-9-12
SHP_5805,26629,REGULAR AIR,12-7-09
SHP_5777,16770,REGULAR AIR,7-1-09
SHP_5885,50725,REGULAR AIR,25-11-10
SHP_5751,7269,REGULAR AIR,15-9-09
SHP_5789,21155,REGULAR AIR,6-2-11
SHP_5891,51873,REGULAR AIR,6-5-09
SHP_5763,12037,REGULAR AIR,5-7-11
SHP_5843,40289,REGULAR AIR,27-11-12
SHP_5843,40289,REGULAR AIR,27-11-12
SHP_5806,27875,REGULAR AIR,31-3-10
SHP_5819,31174,REGULAR AIR,26-3-09
SHP_5897,55335,DELIVERY TRUCK,17-9-12
SHP_5764,12259,DELIVERY TRUCK,16-2-10
SHP_5820,31174,REGULAR AIR,29-3-09
SHP_5750,7267,REGULAR AIR,28-8-12
SHP_5765,12259,REGULAR AIR,15-2-10
SHP_5728,1088,REGULAR AIR,27-5-12
SHP_5804,26629,REGULAR AIR,11-7-09
SHP_2003,23202,REGULAR AIR,1-8-11
SHP_2003,23202,REGULAR AIR,1-8-11
SHP_1950,18178,REGULAR AIR,2-11-09
SHP_1951,18178,REGULAR AIR,9-11-09
SHP_2041,26855,REGULAR AIR,16-3-09
SHP_1917,15972,REGULAR AIR,9-8-11
SHP_1918,15972,REGULAR AIR,10-8-11
SHP_2008,23748,DELIVERY TRUCK,12-8-12
SHP_2056,29219,REGULAR AIR,11-4-09
SHP_1972,19716,REGULAR AIR,6-10-09
SHP_3862,54850,REGULAR AIR,25-12-10
SHP_2012,24196,REGULAR AIR,31-7-10
SHP_2206,45700,REGULAR AIR,13-11-12
SHP_3831,51205,REGULAR AIR,11-12-12
SHP_3830,51205,EXPRESS AIR,11-12-12
SHP_2086,32451,REGULAR AIR,25-3-09
SHP_2013,24196,REGULAR AIR,1-8-10
SHP_3861,54850,REGULAR AIR,24-12-10
SHP_2430,39168,REGULAR AIR,19-5-12
SHP_2430,39168,REGULAR AIR,19-5-12
SHP_2358,11302,DELIVERY TRUCK,3-3-09
SHP_2429,39168,REGULAR AIR,20-5-12
SHP_4847,54882,REGULAR AIR,8-2-11
SHP_4600,21956,REGULAR AIR,3-2-11
SHP_4846,54882,REGULAR AIR,9-2-11
SHP_4581,19744,REGULAR AIR,16-3-10
SHP_4548,15075,REGULAR AIR,4-10-09
SHP_4804,49409,REGULAR AIR,17-8-11
SHP_4549,15075,REGULAR AIR,6-10-09
SHP_4827,52070,REGULAR AIR,3-12-09
SHP_4562,16775,REGULAR AIR,26-11-12
SHP_4555,15712,DELIVERY TRUCK,6-12-12
SHP_4605,22118,REGULAR AIR,18-1-09
SHP_4813,50464,REGULAR AIR,30-9-11
SHP_4762,44224,REGULAR AIR,10-8-10
SHP_1352,44007,REGULAR AIR,30-5-11
SHP_1344,41217,EXPRESS AIR,15-7-11
SHP_1328,34822,REGULAR AIR,11-7-12
SHP_1331,36099,REGULAR AIR,22-9-10
SHP_1331,36099,REGULAR AIR,22-9-10
SHP_1311,30785,REGULAR AIR,6-7-09
SHP_1310,30785,REGULAR AIR,5-7-09
SHP_5333,17862,EXPRESS AIR,9-5-12
SHP_5297,4772,REGULAR AIR,14-9-09
SHP_5290,3331,REGULAR AIR,21-5-10
SHP_5415,43045,DELIVERY TRUCK,14-6-12
SHP_5313,10951,REGULAR AIR,6-11-12
SHP_5414,43045,REGULAR AIR,16-6-12
SHP_5304,7941,REGULAR AIR,30-3-12
SHP_5332,17862,REGULAR AIR,8-5-12
SHP_5453,55621,REGULAR AIR,22-3-11
SHP_5398,39908,REGULAR AIR,12-5-09
SHP_5466,59205,REGULAR AIR,2-11-11
SHP_5466,59205,REGULAR AIR,2-11-11
SHP_5462,58595,EXPRESS AIR,30-8-10
SHP_5452,55621,REGULAR AIR,17-3-11
SHP_5315,12642,EXPRESS AIR,29-4-09
SHP_5316,12642,REGULAR AIR,29-4-09
SHP_4991,42403,REGULAR AIR,21-6-09
SHP_4991,42403,REGULAR AIR,21-6-09
SHP_4954,28772,EXPRESS AIR,8-2-09
SHP_4953,28772,REGULAR AIR,7-2-09
SHP_5030,55750,DELIVERY TRUCK,29-8-10
SHP_5005,46113,EXPRESS AIR,3-12-09
SHP_4983,38978,DELIVERY TRUCK,5-8-09
SHP_5036,58116,DELIVERY TRUCK,29-3-09
SHP_5020,50852,REGULAR AIR,13-6-11
SHP_7686,11712,REGULAR AIR,28-4-09
SHP_6428,33222,REGULAR AIR,21-6-12
SHP_6428,33222,REGULAR AIR,21-6-12
SHP_6625,48836,DELIVERY TRUCK,16-2-09
SHP_6515,41157,REGULAR AIR,18-4-11
SHP_6429,33222,DELIVERY TRUCK,20-6-12
SHP_4353,14785,REGULAR AIR,10-10-09
SHP_4352,14785,REGULAR AIR,9-10-09
SHP_3178,49443,REGULAR AIR,24-1-11
SHP_167,20007,REGULAR AIR,6-8-09
SHP_147,16741,REGULAR AIR,1-10-10
SHP_265,31492,REGULAR AIR,17-10-10
SHP_419,54567,REGULAR AIR,4-8-09
SHP_266,31492,EXPRESS AIR,18-10-10
SHP_267,31492,REGULAR AIR,16-10-10
SHP_616,49216,REGULAR AIR,19-3-09
SHP_616,49216,REGULAR AIR,19-3-09
SHP_2090,32834,REGULAR AIR,28-8-10
SHP_2025,25061,REGULAR AIR,20-12-11
SHP_3156,39169,REGULAR AIR,27-8-11
SHP_3113,26912,REGULAR AIR,1-5-12
SHP_3005,18562,REGULAR AIR,22-12-11
SHP_3076,13476,EXPRESS AIR,18-10-10
SHP_2482,1444,REGULAR AIR,7-12-09
SHP_2482,1444,REGULAR AIR,7-12-09
SHP_4251,16258,REGULAR AIR,8-7-11
SHP_4285,31718,REGULAR AIR,4-12-10
SHP_4284,31718,REGULAR AIR,1-12-10
SHP_4250,16258,REGULAR AIR,7-7-11
SHP_4244,13767,DELIVERY TRUCK,28-8-10
SHP_4301,44423,REGULAR AIR,30-7-12
SHP_5130,6211,REGULAR AIR,25-11-09
SHP_5130,6211,REGULAR AIR,25-11-09
SHP_5147,13767,REGULAR AIR,27-8-10
SHP_5146,13767,REGULAR AIR,28-8-10
SHP_5146,13767,REGULAR AIR,28-8-10
SHP_5125,1666,EXPRESS AIR,19-10-11
SHP_6211,14048,REGULAR AIR,17-5-10
SHP_6212,14048,REGULAR AIR,19-5-10
SHP_6212,14048,REGULAR AIR,19-5-10
SHP_6382,28129,REGULAR AIR,27-1-12
SHP_6060,2055,REGULAR AIR,5-9-10
SHP_6229,16229,REGULAR AIR,30-3-09
SHP_3454,46916,REGULAR AIR,5-10-11
SHP_3454,46916,REGULAR AIR,5-10-11
SHP_3454,46916,REGULAR AIR,5-10-11
SHP_3427,42758,REGULAR AIR,11-11-12
SHP_3426,42758,REGULAR AIR,12-11-12
SHP_4076,53445,REGULAR AIR,26-10-12
SHP_4076,53445,REGULAR AIR,26-10-12
SHP_3682,29889,REGULAR AIR,7-12-09
SHP_3766,40997,REGULAR AIR,28-4-09
SHP_4046,43713,REGULAR AIR,9-9-12
SHP_3959,19205,REGULAR AIR,28-7-10
SHP_4057,46436,REGULAR AIR,11-4-09
SHP_3958,19205,REGULAR AIR,27-7-10
SHP_3765,40997,EXPRESS AIR,21-4-09
SHP_3768,40997,DELIVERY TRUCK,25-4-09
SHP_3907,4610,REGULAR AIR,21-6-10
SHP_4071,50181,DELIVERY TRUCK,31-5-12
SHP_3997,27811,REGULAR AIR,5-3-11
SHP_3669,27811,REGULAR AIR,6-3-11
SHP_3767,40997,REGULAR AIR,23-4-09
SHP_3906,4610,REGULAR AIR,19-6-10
SHP_2436,40097,REGULAR AIR,14-1-09
SHP_2363,11652,REGULAR AIR,12-11-11
SHP_2363,11652,REGULAR AIR,12-11-11
SHP_2456,49349,REGULAR AIR,1-6-11
SHP_2362,11652,REGULAR AIR,11-11-11
SHP_2362,11652,REGULAR AIR,11-11-11
SHP_2348,8388,REGULAR AIR,25-2-12
SHP_2348,8388,REGULAR AIR,25-2-12
SHP_2348,8388,REGULAR AIR,25-2-12
SHP_2434,39589,REGULAR AIR,2-8-09
SHP_2457,49349,DELIVERY TRUCK,3-6-11
SHP_2445,42690,REGULAR AIR,2-10-10
SHP_2445,42690,REGULAR AIR,2-10-10
SHP_2433,39589,REGULAR AIR,3-8-09
SHP_2328,833,REGULAR AIR,13-2-09
SHP_3746,38532,REGULAR AIR,19-7-12
SHP_3594,13447,REGULAR AIR,10-1-10
SHP_3425,42439,REGULAR AIR,20-6-10
SHP_3202,772,REGULAR AIR,18-4-10
SHP_3202,772,REGULAR AIR,18-4-10
SHP_3390,36739,REGULAR AIR,8-10-09
SHP_3252,13252,DELIVERY TRUCK,25-3-09
SHP_3389,36739,REGULAR AIR,10-10-09
SHP_3206,3014,REGULAR AIR,31-10-12
SHP_3253,13252,REGULAR AIR,24-3-09
SHP_6478,37606,REGULAR AIR,24-2-10
SHP_6478,37606,REGULAR AIR,24-2-10
SHP_6477,37606,EXPRESS AIR,23-2-10
SHP_6632,50656,REGULAR AIR,27-10-09
SHP_6634,50656,REGULAR AIR,25-10-09
SHP_6635,50656,REGULAR AIR,26-10-09
SHP_6633,50656,DELIVERY TRUCK,26-10-09
SHP_6529,42054,REGULAR AIR,16-9-12
SHP_4957,29639,REGULAR AIR,19-4-11
SHP_4987,40928,REGULAR AIR,17-9-09
SHP_4980,37861,REGULAR AIR,30-12-11
SHP_4938,26084,EXPRESS AIR,21-10-12
SHP_4904,8642,REGULAR AIR,17-1-10
SHP_4904,8642,REGULAR AIR,17-1-10
SHP_4900,7559,REGULAR AIR,14-10-10
SHP_4945,27141,REGULAR AIR,5-2-10
SHP_4945,27141,REGULAR AIR,5-2-10
SHP_5016,50087,REGULAR AIR,17-5-10
SHP_4892,4166,REGULAR AIR,27-2-10
SHP_5004,45893,REGULAR AIR,27-5-11
SHP_4958,30407,REGULAR AIR,17-4-09
SHP_4901,7559,REGULAR AIR,13-10-10
SHP_6076,3078,REGULAR AIR,12-2-10
SHP_6041,263,REGULAR AIR,17-5-09
SHP_1191,56901,REGULAR AIR,13-9-09
SHP_1197,57700,REGULAR AIR,12-11-11
SHP_1771,3136,REGULAR AIR,11-8-09
SHP_1794,46884,REGULAR AIR,18-1-09
SHP_1791,34017,EXPRESS AIR,23-3-09
SHP_1785,24903,REGULAR AIR,26-10-10
SHP_1792,34017,REGULAR AIR,25-3-09
SHP_1793,42597,REGULAR AIR,27-3-10
SHP_5722,59238,EXPRESS AIR,20-9-09
SHP_5695,46884,REGULAR AIR,19-1-09
SHP_5695,46884,REGULAR AIR,19-1-09
SHP_5707,53153,REGULAR AIR,24-9-09
SHP_5717,57095,REGULAR AIR,26-3-11
SHP_5373,31330,REGULAR AIR,2-6-10
SHP_5373,31330,REGULAR AIR,2-6-10
SHP_5434,48868,REGULAR AIR,14-6-12
SHP_5392,37923,REGULAR AIR,28-3-10
SHP_5433,48868,EXPRESS AIR,15-6-12
SHP_5372,30657,REGULAR AIR,12-5-11
SHP_5371,30657,EXPRESS AIR,11-5-11
SHP_6616,48322,REGULAR AIR,5-3-12
SHP_6692,56261,DELIVERY TRUCK,29-2-12
SHP_6709,57381,REGULAR AIR,7-8-09
SHP_6708,57381,REGULAR AIR,8-8-09
SHP_5868,48609,EXPRESS AIR,25-2-10
SHP_5867,48609,REGULAR AIR,25-2-10
SHP_5757,10630,DELIVERY TRUCK,6-2-10
SHP_5818,30625,EXPRESS AIR,10-2-10
SHP_5817,30625,REGULAR AIR,8-2-10
SHP_7003,54342,REGULAR AIR,8-6-09
SHP_7115,17539,REGULAR AIR,16-9-11
SHP_7115,17539,REGULAR AIR,16-9-11
SHP_7126,26529,REGULAR AIR,1-2-11
SHP_7122,21831,REGULAR AIR,19-9-09
SHP_7011,57380,DELIVERY TRUCK,24-10-11
SHP_6999,52578,REGULAR AIR,10-3-11
SHP_6998,52578,DELIVERY TRUCK,9-3-11
SHP_7121,21792,REGULAR AIR,27-9-12
SHP_7002,54342,EXPRESS AIR,8-6-09
SHP_1683,2209,REGULAR AIR,9-7-12
SHP_1722,24486,REGULAR AIR,23-4-11
SHP_1722,24486,REGULAR AIR,23-4-11
SHP_1738,33505,EXPRESS AIR,25-9-10
SHP_1682,2209,REGULAR AIR,10-7-12
SHP_1682,2209,REGULAR AIR,10-7-12
SHP_1684,2947,REGULAR AIR,27-4-11
SHP_1709,13444,REGULAR AIR,8-1-12
SHP_1737,33505,REGULAR AIR,29-9-10
SHP_1681,2209,DELIVERY TRUCK,11-7-12
SHP_4969,35136,REGULAR AIR,9-10-09
SHP_5002,44965,REGULAR AIR,6-10-11
SHP_5002,44965,REGULAR AIR,6-10-11
SHP_5000,44290,REGULAR AIR,23-3-10
SHP_5000,44290,REGULAR AIR,23-3-10
SHP_5000,44290,REGULAR AIR,23-3-10
SHP_5022,52068,DELIVERY TRUCK,13-1-12
SHP_5009,47398,DELIVERY TRUCK,19-6-11
SHP_5023,52068,DELIVERY TRUCK,14-1-12
SHP_5024,52068,DELIVERY TRUCK,15-1-12
SHP_5021,52068,REGULAR AIR,13-1-12
SHP_4960,32455,REGULAR AIR,24-9-10
SHP_2572,775,REGULAR AIR,19-3-11
SHP_2571,775,REGULAR AIR,18-3-11
SHP_2733,11008,REGULAR AIR,26-2-09
SHP_2251,52102,REGULAR AIR,12-9-10
SHP_1777,9478,REGULAR AIR,30-3-09
SHP_1784,20674,DELIVERY TRUCK,9-12-10
SHP_2223,47714,DELIVERY TRUCK,11-3-11
SHP_1776,9478,REGULAR AIR,29-3-09
SHP_2268,53281,DELIVERY TRUCK,4-4-09
SHP_4207,49889,EXPRESS AIR,14-12-12
SHP_4191,37924,REGULAR AIR,29-11-09
SHP_4191,37924,REGULAR AIR,29-11-09
SHP_4197,39686,REGULAR AIR,9-6-12
SHP_4196,39686,DELIVERY TRUCK,9-6-12
SHP_4206,49889,REGULAR AIR,14-12-12
SHP_1174,51462,EXPRESS AIR,24-6-11
SHP_5827,33414,REGULAR AIR,10-2-12
SHP_5726,930,REGULAR AIR,16-12-09
SHP_5725,930,EXPRESS AIR,17-12-09
SHP_5908,59171,REGULAR AIR,13-9-11
SHP_3134,33761,REGULAR AIR,5-8-12
SHP_3099,23268,EXPRESS AIR,18-1-12
SHP_3148,37731,REGULAR AIR,6-11-09
SHP_3077,13572,REGULAR AIR,18-5-12
SHP_7131,30786,REGULAR AIR,16-7-12
SHP_7166,55014,REGULAR AIR,2-11-10
SHP_7008,56577,DELIVERY TRUCK,4-11-11
SHP_7132,30786,REGULAR AIR,17-7-12
SHP_7138,34979,REGULAR AIR,30-9-10
SHP_4232,8704,REGULAR AIR,1-7-11
SHP_4232,8704,REGULAR AIR,1-7-11
SHP_4216,2466,REGULAR AIR,6-3-09
SHP_4822,51650,REGULAR AIR,3-6-11
SHP_4822,51650,REGULAR AIR,3-6-11
SHP_4755,43554,REGULAR AIR,2-11-09
SHP_4674,31744,REGULAR AIR,10-9-12
SHP_4823,51650,DELIVERY TRUCK,3-6-11
SHP_4866,57602,REGULAR AIR,26-5-12
SHP_4698,34407,REGULAR AIR,31-7-10
SHP_4650,28419,EXPRESS AIR,4-11-09
SHP_418,54528,REGULAR AIR,6-1-11
SHP_418,54528,REGULAR AIR,6-1-11
SHP_422,55363,REGULAR AIR,30-12-10
SHP_2979,54528,REGULAR AIR,5-1-11
SHP_2902,27232,REGULAR AIR,20-8-10
SHP_2855,8195,REGULAR AIR,7-1-11
SHP_2896,23303,REGULAR AIR,22-6-09
SHP_2853,8195,EXPRESS AIR,7-1-11
SHP_2847,6464,REGULAR AIR,30-5-09
SHP_2847,6464,REGULAR AIR,30-5-09
SHP_2854,8195,REGULAR AIR,8-1-11
SHP_2888,18400,REGULAR AIR,7-12-11
SHP_5625,19363,REGULAR AIR,7-7-11
SHP_5675,32868,REGULAR AIR,18-1-09
SHP_5624,19363,REGULAR AIR,6-7-11
SHP_5607,13635,REGULAR AIR,2-5-09
SHP_5684,42214,REGULAR AIR,31-5-11
SHP_5684,42214,REGULAR AIR,31-5-11
SHP_5608,13635,REGULAR AIR,3-5-09
SHP_5582,5568,REGULAR AIR,7-6-11
SHP_5679,38182,REGULAR AIR,22-5-12
SHP_2615,20932,REGULAR AIR,31-7-12
SHP_2727,7367,EXPRESS AIR,10-6-11
SHP_2515,25927,REGULAR AIR,24-4-09
SHP_2504,17157,REGULAR AIR,23-9-12
SHP_2546,46177,REGULAR AIR,5-12-10
SHP_2546,46177,REGULAR AIR,5-12-10
SHP_3188,58337,REGULAR AIR,30-5-09
SHP_3106,25927,REGULAR AIR,22-4-09
SHP_4981,37926,REGULAR AIR,10-9-09
SHP_5014,49346,REGULAR AIR,6-5-11
SHP_4895,5575,REGULAR AIR,23-7-11
SHP_5041,58339,REGULAR AIR,13-6-09
SHP_4952,28742,DELIVERY TRUCK,6-5-12
SHP_5013,49346,REGULAR AIR,8-5-11
SHP_5042,58339,EXPRESS AIR,14-6-09
SHP_4951,28742,REGULAR AIR,29-4-12
SHP_4927,22117,REGULAR AIR,15-8-10
SHP_4902,8070,REGULAR AIR,29-1-12
SHP_4926,22117,EXPRESS AIR,13-8-10
SHP_5033,56804,REGULAR AIR,28-3-11
SHP_4924,21220,DELIVERY TRUCK,25-12-12
SHP_4908,10278,DELIVERY TRUCK,19-9-11
SHP_5032,56804,REGULAR AIR,29-3-11
SHP_6716,57760,REGULAR AIR,14-7-11
SHP_6716,57760,REGULAR AIR,14-7-11
SHP_6589,46407,REGULAR AIR,28-3-09
SHP_2948,43362,REGULAR AIR,14-1-09
SHP_2947,43362,DELIVERY TRUCK,15-1-09
SHP_5296,4675,REGULAR AIR,26-11-10
SHP_5308,8135,REGULAR AIR,27-6-11
SHP_5326,14983,EXPRESS AIR,12-2-09
SHP_5339,18370,REGULAR AIR,17-1-11
SHP_5327,14983,REGULAR AIR,12-2-09
SHP_5285,1604,REGULAR AIR,16-7-10
SHP_1705,12261,EXPRESS AIR,27-10-10
SHP_1763,53024,REGULAR AIR,13-5-12
SHP_1763,53024,REGULAR AIR,13-5-12
SHP_1756,50758,EXPRESS AIR,14-7-12
SHP_1740,34209,REGULAR AIR,26-8-10
SHP_1740,34209,REGULAR AIR,26-8-10
SHP_1706,12261,REGULAR AIR,28-10-10
SHP_1706,12261,REGULAR AIR,28-10-10
SHP_1746,44706,DELIVERY TRUCK,1-4-10
SHP_1748,45347,DELIVERY TRUCK,30-9-10
SHP_1679,1345,DELIVERY TRUCK,31-10-12
SHP_1707,12261,REGULAR AIR,30-10-10
SHP_1704,12261,DELIVERY TRUCK,28-10-10
SHP_1747,44706,REGULAR AIR,4-4-10
SHP_1721,23489,EXPRESS AIR,28-8-12
SHP_1749,45347,EXPRESS AIR,1-10-10
SHP_993,13380,REGULAR AIR,15-7-09
SHP_1010,17344,REGULAR AIR,21-7-10
SHP_1079,29185,EXPRESS AIR,22-1-10
SHP_1079,29185,EXPRESS AIR,22-1-10
SHP_1020,19044,REGULAR AIR,13-4-12
SHP_1078,29185,REGULAR AIR,21-1-10
SHP_1112,36834,DELIVERY TRUCK,26-12-09
SHP_1105,34852,REGULAR AIR,9-9-12
SHP_1082,29986,REGULAR AIR,3-7-11
SHP_955,4996,REGULAR AIR,14-9-12
SHP_1021,19044,REGULAR AIR,18-4-12
SHP_702,10692,REGULAR AIR,28-7-09
SHP_704,10692,REGULAR AIR,26-7-09
SHP_703,10692,REGULAR AIR,30-7-09
SHP_690,6434,REGULAR AIR,7-6-09
SHP_680,2530,REGULAR AIR,22-3-09
SHP_775,47367,REGULAR AIR,17-4-11
SHP_721,18247,REGULAR AIR,6-11-09
SHP_677,2279,DELIVERY TRUCK,23-2-10
SHP_788,51584,DELIVERY TRUCK,18-10-10
SHP_774,47367,REGULAR AIR,16-4-11
SHP_762,38021,REGULAR AIR,23-1-09
SHP_678,2279,REGULAR AIR,24-2-10
SHP_2681,49472,REGULAR AIR,21-7-10
SHP_2681,49472,REGULAR AIR,21-7-10
SHP_2742,16674,REGULAR AIR,6-5-11
SHP_2743,16674,DELIVERY TRUCK,8-5-11
SHP_2682,49472,REGULAR AIR,20-7-10
SHP_6176,11236,REGULAR AIR,30-10-10
SHP_6176,11236,REGULAR AIR,30-10-10
SHP_6043,417,DELIVERY TRUCK,6-2-09
SHP_6121,6753,REGULAR AIR,28-9-10
SHP_6044,417,REGULAR AIR,7-2-09
SHP_1540,48034,REGULAR AIR,15-7-09
SHP_1499,33091,REGULAR AIR,27-1-11
SHP_1541,48034,DELIVERY TRUCK,14-7-09
SHP_1527,45218,REGULAR AIR,12-5-09
SHP_7089,41154,REGULAR AIR,2-5-09
SHP_6946,24260,EXPRESS AIR,4-10-10
SHP_6907,1767,REGULAR AIR,15-3-11
SHP_6981,45284,REGULAR AIR,8-1-12
SHP_6942,21862,REGULAR AIR,13-9-10
SHP_6920,7746,REGULAR AIR,7-12-10
SHP_6939,20743,EXPRESS AIR,16-12-11
SHP_6959,33189,REGULAR AIR,24-11-09
SHP_6941,21862,REGULAR AIR,14-9-10
SHP_6988,48742,REGULAR AIR,19-4-12
SHP_6940,21862,EXPRESS AIR,12-9-10
SHP_6958,33189,REGULAR AIR,27-11-09
SHP_6627,49026,REGULAR AIR,12-3-11
SHP_6596,47011,REGULAR AIR,21-2-09
SHP_6483,38594,REGULAR AIR,2-12-09
SHP_7093,52320,REGULAR AIR,28-9-12
SHP_7071,8679,REGULAR AIR,7-5-12
SHP_7077,24804,REGULAR AIR,29-5-11
SHP_4861,56835,REGULAR AIR,20-2-10
SHP_1711,13894,REGULAR AIR,11-4-12
SHP_1711,13894,REGULAR AIR,11-4-12
SHP_1726,27844,REGULAR AIR,1-7-11
SHP_1697,8709,DELIVERY TRUCK,11-3-09
SHP_1696,8709,REGULAR AIR,10-3-09
SHP_1698,9765,REGULAR AIR,19-10-12
SHP_4460,2816,REGULAR AIR,20-9-09
SHP_4808,50242,REGULAR AIR,21-7-10
SHP_4462,2818,REGULAR AIR,12-12-09
SHP_4462,2818,REGULAR AIR,12-12-09
SHP_4556,15906,DELIVERY TRUCK,29-9-10
SHP_4461,2818,REGULAR AIR,13-12-09
SHP_5662,27491,REGULAR AIR,11-4-09
SHP_5662,27491,REGULAR AIR,11-4-09
SHP_5615,18208,REGULAR AIR,3-4-12
SHP_5615,18208,REGULAR AIR,3-4-12
SHP_5574,130,REGULAR AIR,8-5-12
SHP_5580,4737,REGULAR AIR,11-3-10
SHP_5700,48577,REGULAR AIR,10-7-12
SHP_5573,130,EXPRESS AIR,9-5-12
SHP_5663,27491,REGULAR AIR,10-4-09
SHP_5721,59207,REGULAR AIR,19-5-09
SHP_5693,45959,EXPRESS AIR,8-12-09
